IndicatorType,IndicatorValue,ExpirationTime,Action,Severity,Title,Description,RecommendedActions,RbacGroups,Category,MitreTechniques,GenerateAlert
DomainName,lonseal.com,,Block,,Ransomwatch lockbit3,"https://www.virustotal.com/gui/domain/lonseal.com
Tool written by jkerai1",,,,,False
DomainName,semsinc.net,,Block,,Ransomwatch lockbit3,"https://www.virustotal.com/gui/domain/semsinc.net
Tool written by jkerai1",,,,,False
DomainName,vipar.com,,Block,,Ransomwatch lockbit3,"https://www.virustotal.com/gui/domain/vipar.com
Tool written by jkerai1",,,,,False
DomainName,blackandwhitecabs.com.au,,Block,,Ransomwatch lockbit3,"https://www.virustotal.com/gui/domain/blackandwhitecabs.com.au
Tool written by jkerai1",,,,,False
DomainName,trudi.it,,Block,,Ransomwatch lockbit3,"https://www.virustotal.com/gui/domain/trudi.it
Tool written by jkerai1",,,,,False
DomainName,coreautomation.com,,Block,,Ransomwatch lockbit3,"https://www.virustotal.com/gui/domain/coreautomation.com
Tool written by jkerai1",,,,,False
DomainName,royallepage.ca,,Block,,Ransomwatch lockbit3,"https://www.virustotal.com/gui/domain/royallepage.ca
Tool written by jkerai1",,,,,False
DomainName,vitrox.com,,Block,,Ransomwatch lockbit3,"https://www.virustotal.com/gui/domain/vitrox.com
Tool written by jkerai1",,,,,False
DomainName,ziapueblo.org,,Block,,Ransomwatch lockbit3,"https://www.virustotal.com/gui/domain/ziapueblo.org
Tool written by jkerai1",,,,,False
DomainName,myerspower.com,,Block,,Ransomwatch lockbit3,"https://www.virustotal.com/gui/domain/myerspower.com
Tool written by jkerai1",,,,,False
DomainName,vissan.com.vn,,Block,,Ransomwatch lockbit3,"https://www.virustotal.com/gui/domain/vissan.com.vn
Tool written by jkerai1",,,,,False
DomainName,newbridge.org,,Block,,Ransomwatch lockbit3,"https://www.virustotal.com/gui/domain/newbridge.org
Tool written by jkerai1",,,,,False
DomainName,cordfinancial.com,,Block,,Ransomwatch lockbit3,"https://www.virustotal.com/gui/domain/cordfinancial.com
Tool written by jkerai1",,,,,False
DomainName,fikes.com,,Block,,Ransomwatch lockbit3,"https://www.virustotal.com/gui/domain/fikes.com
Tool written by jkerai1",,,,,False
DomainName,alliedtools.com,,Block,,Ransomwatch lockbit3,"https://www.virustotal.com/gui/domain/alliedtools.com
Tool written by jkerai1",,,,,False
