IndicatorType,IndicatorValue,ExpirationTime,Action,Severity,Title,Description,RecommendedActions,RbacGroups,Category,MitreTechniques,GenerateAlert
DomainName,crowdstriker.com,,Block,,Dnstwist addition,"Reason for DNSTwist Block: addition
Tool written by jkerai1",,,,,False
DomainName,crowdstrike0.com,,Block,,Dnstwist addition,"Reason for DNSTwist Block: addition
Tool written by jkerai1",,,,,False
DomainName,crowdstrike1.com,,Block,,Dnstwist addition,"Reason for DNSTwist Block: addition
Tool written by jkerai1",,,,,False
DomainName,crowdstrike2.com,,Block,,Dnstwist addition,"Reason for DNSTwist Block: addition
Tool written by jkerai1",,,,,False
DomainName,crowdstrike3.com,,Block,,Dnstwist addition,"Reason for DNSTwist Block: addition
Tool written by jkerai1",,,,,False
DomainName,crowdstrike4.com,,Block,,Dnstwist addition,"Reason for DNSTwist Block: addition
Tool written by jkerai1",,,,,False
DomainName,crowdstrike5.com,,Block,,Dnstwist addition,"Reason for DNSTwist Block: addition
Tool written by jkerai1",,,,,False
DomainName,crowdstrike6.com,,Block,,Dnstwist addition,"Reason for DNSTwist Block: addition
Tool written by jkerai1",,,,,False
DomainName,crowdstrike7.com,,Block,,Dnstwist addition,"Reason for DNSTwist Block: addition
Tool written by jkerai1",,,,,False
DomainName,crowdstrike8.com,,Block,,Dnstwist addition,"Reason for DNSTwist Block: addition
Tool written by jkerai1",,,,,False
DomainName,crowdstrike9.com,,Block,,Dnstwist addition,"Reason for DNSTwist Block: addition
Tool written by jkerai1",,,,,False
DomainName,crowdstrikea.com,,Block,,Dnstwist addition,"Reason for DNSTwist Block: addition
Tool written by jkerai1",,,,,False
DomainName,crowdstrikeb.com,,Block,,Dnstwist addition,"Reason for DNSTwist Block: addition
Tool written by jkerai1",,,,,False
DomainName,crowdstrikec.com,,Block,,Dnstwist addition,"Reason for DNSTwist Block: addition
Tool written by jkerai1",,,,,False
DomainName,crowdstriked.com,,Block,,Dnstwist addition,"Reason for DNSTwist Block: addition
Tool written by jkerai1",,,,,False
DomainName,crowdstrikee.com,,Block,,Dnstwist addition,"Reason for DNSTwist Block: addition
Tool written by jkerai1",,,,,False
DomainName,crowdstrikef.com,,Block,,Dnstwist addition,"Reason for DNSTwist Block: addition
Tool written by jkerai1",,,,,False
DomainName,crowdstrikeg.com,,Block,,Dnstwist addition,"Reason for DNSTwist Block: addition
Tool written by jkerai1",,,,,False
DomainName,crowdstrikeh.com,,Block,,Dnstwist addition,"Reason for DNSTwist Block: addition
Tool written by jkerai1",,,,,False
DomainName,crowdstrikei.com,,Block,,Dnstwist addition,"Reason for DNSTwist Block: addition
Tool written by jkerai1",,,,,False
DomainName,crowdstrikej.com,,Block,,Dnstwist addition,"Reason for DNSTwist Block: addition
Tool written by jkerai1",,,,,False
DomainName,crowdstrikek.com,,Block,,Dnstwist addition,"Reason for DNSTwist Block: addition
Tool written by jkerai1",,,,,False
DomainName,crowdstrikel.com,,Block,,Dnstwist addition,"Reason for DNSTwist Block: addition
Tool written by jkerai1",,,,,False
DomainName,crowdstrikem.com,,Block,,Dnstwist addition,"Reason for DNSTwist Block: addition
Tool written by jkerai1",,,,,False
DomainName,crowdstriken.com,,Block,,Dnstwist addition,"Reason for DNSTwist Block: addition
Tool written by jkerai1",,,,,False
DomainName,crowdstrikeo.com,,Block,,Dnstwist addition,"Reason for DNSTwist Block: addition
Tool written by jkerai1",,,,,False
DomainName,crowdstrikep.com,,Block,,Dnstwist addition,"Reason for DNSTwist Block: addition
Tool written by jkerai1",,,,,False
DomainName,crowdstrikeq.com,,Block,,Dnstwist addition,"Reason for DNSTwist Block: addition
Tool written by jkerai1",,,,,False
DomainName,crowdstrikes.com,,Block,,Dnstwist addition,"Reason for DNSTwist Block: addition
Tool written by jkerai1",,,,,False
DomainName,crowdstriket.com,,Block,,Dnstwist addition,"Reason for DNSTwist Block: addition
Tool written by jkerai1",,,,,False
DomainName,crowdstrikeu.com,,Block,,Dnstwist addition,"Reason for DNSTwist Block: addition
Tool written by jkerai1",,,,,False
DomainName,crowdstrikev.com,,Block,,Dnstwist addition,"Reason for DNSTwist Block: addition
Tool written by jkerai1",,,,,False
DomainName,crowdstrikew.com,,Block,,Dnstwist addition,"Reason for DNSTwist Block: addition
Tool written by jkerai1",,,,,False
DomainName,crowdstrikex.com,,Block,,Dnstwist addition,"Reason for DNSTwist Block: addition
Tool written by jkerai1",,,,,False
DomainName,crowdstrikey.com,,Block,,Dnstwist addition,"Reason for DNSTwist Block: addition
Tool written by jkerai1",,,,,False
DomainName,crowdstrikez.com,,Block,,Dnstwist addition,"Reason for DNSTwist Block: addition
Tool written by jkerai1",,,,,False
DomainName,arowdstrike.com,,Block,,Dnstwist bitsquatting,"Reason for DNSTwist Block: bitsquatting
Tool written by jkerai1",,,,,False
DomainName,browdstrike.com,,Block,,Dnstwist bitsquatting,"Reason for DNSTwist Block: bitsquatting
Tool written by jkerai1",,,,,False
DomainName,c2owdstrike.com,,Block,,Dnstwist bitsquatting,"Reason for DNSTwist Block: bitsquatting
Tool written by jkerai1",,,,,False
DomainName,cbowdstrike.com,,Block,,Dnstwist bitsquatting,"Reason for DNSTwist Block: bitsquatting
Tool written by jkerai1",,,,,False
DomainName,cpowdstrike.com,,Block,,Dnstwist bitsquatting,"Reason for DNSTwist Block: bitsquatting
Tool written by jkerai1",,,,,False
DomainName,crgwdstrike.com,,Block,,Dnstwist bitsquatting,"Reason for DNSTwist Block: bitsquatting
Tool written by jkerai1",,,,,False
DomainName,crkwdstrike.com,,Block,,Dnstwist bitsquatting,"Reason for DNSTwist Block: bitsquatting
Tool written by jkerai1",,,,,False
DomainName,crmwdstrike.com,,Block,,Dnstwist bitsquatting,"Reason for DNSTwist Block: bitsquatting
Tool written by jkerai1",,,,,False
